row_id,0
94993,1799.5922
94994,1746.245
94995,1676.7565
94996,1620.222
94997,1610.193
94998,1611.8179
94999,1668.8015
95000,1833.5106
95001,1935.5729
95002,1968.8834
95003,2009.8088
95004,2099.9993
95005,2170.5442
95006,2268.0227
95007,2268.0227
95008,2268.0227
95009,2268.0227
95010,2268.0227
95011,2286.2288
95012,2291.3787
95013,2256.195
95014,2256.195
95015,2235.5017
95016,2150.1672
95017,1878.1276
95018,1791.4442
95019,1719.0116
95020,1662.4772
95021,1652.4481
95022,1654.073
95023,1711.0566
95024,1875.7657
95025,1977.828
95026,1999.2089
95027,2032.9038
95028,2123.0945
95029,2193.6394
95030,2291.118
95031,2291.118
95032,2291.118
95033,2291.118
95034,2291.118
95035,2309.324
95036,2309.324
95037,2274.1404
95038,2274.1404
95039,2253.447
95040,2167.065
95041,1878.1276
95042,1791.4442
95043,1719.0116
95044,1662.4772
95045,1652.4481
95046,1654.073
95047,1711.0566
95048,1875.7657
95049,1977.828
95050,1999.2089
95051,2032.9038
95052,2123.0945
95053,2193.6394
95054,2291.118
95055,2291.118
95056,2291.118
95057,2291.118
95058,2291.118
95059,2309.324
95060,2309.324
95061,2274.1404
95062,2274.1404
95063,2253.447
95064,2167.065
95065,1880.4222
95066,1793.7389
95067,1721.3063
95068,1664.7719
95069,1654.7428
95070,1656.3677
95071,1713.3513
95072,1878.0604
95073,1980.1227
95074,2001.5035
95075,2035.1985
95076,2125.3894
95077,2195.9343
95078,2293.4128
95079,2293.4128
95080,2293.4128
95081,2293.4128
95082,2293.4128
95083,2311.619
95084,2311.619
95085,2276.4353
95086,2276.4353
95087,2255.742
95088,2169.3599
95089,1877.4448
95090,1780.29
95091,1703.1433
95092,1646.6089
95093,1636.5798
95094,1638.2047
95095,1685.2017
95096,1844.96
95097,1947.0222
95098,1968.4031
95099,2002.098
95100,2092.2883
95101,2162.8335
95102,2260.312
95103,2260.312
95104,2260.312
95105,2260.312
95106,2260.312
95107,2278.518
95108,2278.518
95109,2243.3345
95110,2243.3345
95111,2222.641
95112,2136.2607
95113,1835.308
95114,1717.4288
95115,1620.6545
95116,1559.2744
95117,1549.2454
95118,1531.472
95119,1557.9819
95120,1666.6345
95121,1768.6968
95122,1790.0776
95123,1823.7726
95124,1913.963
95125,1984.5077
95126,2081.9863
95127,2081.9863
95128,2081.9863
95129,2081.9863
95130,2081.9863
95131,2114.4226
95132,2114.4226
95133,2079.239
95134,2079.239
95135,2063.7136
95136,1980.7832
95137,1727.9557
95138,1647.4645
95139,1555.7655
95140,1499.2311
95141,1489.202
95142,1459.2877
95143,1495.7843
95144,1566.651
95145,1668.7133
95146,1702.024
95147,1742.9492
95148,1833.1396
95149,1903.6846
95150,2035.9153
95151,2035.9153
95152,2035.9153
95153,2045.4946
95154,2081.268
95155,2148.9998
95156,2154.1497
95157,2118.966
95158,2118.966
95159,2107.428
95160,2012.6854
95161,1809.4125
95162,1756.0653
95163,1686.5768
95164,1630.0424
95165,1620.0133
95166,1621.6382
95167,1678.6218
95168,1843.3309
95169,1945.3932
95170,1978.7037
95171,2019.6292
95172,2109.8196
95173,2180.3645
95174,2277.843
95175,2277.843
95176,2277.843
95177,2277.843
95178,2277.843
95179,2296.049
95180,2301.199
95181,2266.0154
95182,2266.0154
95183,2245.322
95184,2159.9875
95185,1863.5023
95186,1776.819
95187,1719.2025
95188,1662.6681
95189,1662.6681
95190,1664.293
95191,1721.2766
95192,1885.9857
95193,1988.048
95194,2009.4288
95195,2043.1238
95196,2109.3953
95197,2179.9402
95198,2253.504
95199,2253.504
95200,2253.504
95201,2253.504
95202,2253.504
95203,2271.71
95204,2271.71
95205,2236.5264
95206,2236.5264
95207,2215.833
95208,2129.451
95209,1820.3549
95210,1733.6715
95211,1694.554
95212,1662.2046
95213,1662.2046
95214,1682.8981
95215,1739.8817
95216,1904.5908
95217,2006.6531
95218,2028.0339
95219,2052.3406
95220,2092.5725
95221,2132.0876
95222,2176.2224
95223,2176.2224
95224,2176.2224
95225,2176.2224
95226,2176.2224
95227,2194.4285
95228,2194.4285
95229,2172.8574
95230,2172.8574
95231,2152.164
95232,2065.782
95233,1820.3549
95234,1733.6715
95235,1694.554
95236,1662.2046
95237,1662.2046
95238,1682.8981
95239,1739.8817
95240,1904.5908
95241,2006.6531
95242,2028.0339
95243,2052.3406
95244,2092.5725
95245,2132.0876
95246,2176.2224
95247,2176.2224
95248,2176.2224
95249,2176.2224
95250,2176.2224
95251,2194.4285
95252,2194.4285
95253,2172.8574
95254,2172.8574
95255,2152.164
95256,2065.782
95257,1817.3774
95258,1720.2227
95259,1676.391
95260,1644.0416
95261,1644.0416
95262,1664.7351
95263,1711.732
95264,1871.4904
95265,1973.5526
95266,1994.9335
95267,2019.2404
95268,2059.4717
95269,2098.9868
95270,2143.1216
95271,2143.1216
95272,2143.1216
95273,2143.1216
95274,2143.1216
95275,2161.3276
95276,2161.3276
95277,2139.7566
95278,2139.7566
95279,2119.0632
95280,2032.6829
95281,1775.2406
95282,1657.3615
95283,1593.9022
95284,1556.7072
95285,1556.7072
95286,1558.0024
95287,1584.5123
95288,1693.1649
95289,1795.2272
95290,1816.608
95291,1840.9149
95292,1881.1465
95293,1920.6614
95294,1964.7961
95295,1964.7961
95296,1964.7961
95297,1964.7961
95298,1964.7961
95299,1997.2322
95300,1997.2322
95301,1975.6614
95302,1975.6614
95303,1960.1359
95304,1877.2056
95305,1667.8883
95306,1587.3971
95307,1529.0132
95308,1496.6638
95309,1496.6638
95310,1485.8181
95311,1522.3147
95312,1593.1814
95313,1695.2437
95314,1728.5544
95315,1760.0916
95316,1800.3231
95317,1839.8383
95318,1918.7251
95319,1918.7251
95320,1918.7251
95321,1928.3044
95322,1964.0779
95323,2031.8094
95324,2036.9594
95325,2015.3885
95326,2015.3885
95327,2003.8502
95328,1909.1078
95329,1749.3451
95330,1695.9979
95331,1659.8245
95332,1627.4751
95333,1627.4751
95334,1648.1686
95335,1705.1522
95336,1869.8613
95337,1971.9236
95338,2005.2341
95339,2036.7715
95340,2077.0027
95341,2116.5178
95342,2160.6526
95343,2160.6526
95344,2160.6526
95345,2160.6526
95346,2160.6526
95347,2178.8586
95348,2184.0085
95349,2162.4375
95350,2162.4375
95351,2141.7441
95352,2056.4097
95353,1820.3549
95354,1733.6715
95355,1694.554
95356,1662.2046
95357,1662.2046
95358,1682.8981
95359,1739.8817
95360,1904.5908
95361,2006.6531
95362,2028.0339
95363,2052.3406
95364,2092.5725
95365,2132.0876
95366,2176.2224
95367,2176.2224
95368,2176.2224
95369,2176.2224
95370,2176.2224
95371,2194.4285
95372,2194.4285
95373,2172.8574
95374,2172.8574
95375,2152.164
95376,2065.782
95377,1820.3549
95378,1733.6715
95379,1694.554
95380,1662.2046
95381,1662.2046
95382,1682.8981
95383,1739.8817
95384,1904.5908
95385,2006.6531
95386,2028.0339
95387,2052.3406
95388,2092.5725
95389,2132.0876
95390,2176.2224
95391,2176.2224
95392,2176.2224
95393,2176.2224
95394,2176.2224
95395,2194.4285
95396,2194.4285
95397,2172.8574
95398,2172.8574
95399,2152.164
95400,2065.782
95401,1820.3549
95402,1733.6715
95403,1694.554
95404,1662.2046
95405,1662.2046
95406,1682.8981
95407,1739.8817
95408,1904.5908
95409,2006.6531
95410,2028.0339
95411,2052.3406
95412,2092.5725
95413,2132.0876
95414,2176.2224
95415,2176.2224
95416,2176.2224
95417,2176.2224
95418,2176.2224
95419,2194.4285
95420,2194.4285
95421,2172.8574
95422,2172.8574
95423,2152.164
95424,2065.782
95425,1817.3774
95426,1720.2227
95427,1676.391
95428,1644.0416
95429,1644.0416
95430,1664.7351
95431,1711.732
95432,1871.4904
95433,1973.5526
95434,1994.9335
95435,2019.2404
95436,2059.4717
95437,2098.9868
95438,2143.1216
95439,2143.1216
95440,2143.1216
95441,2143.1216
95442,2143.1216
95443,2161.3276
95444,2161.3276
95445,2139.7566
95446,2139.7566
95447,2119.0632
95448,2032.6829
95449,1775.2406
95450,1657.3615
95451,1593.9022
95452,1556.7072
95453,1556.7072
95454,1558.0024
95455,1584.5123
95456,1693.1649
95457,1795.2272
95458,1816.608
95459,1840.9149
95460,1881.1465
95461,1920.6614
95462,1964.7961
95463,1964.7961
95464,1964.7961
95465,1964.7961
95466,1964.7961
95467,1997.2322
95468,1997.2322
95469,1975.6614
95470,1975.6614
95471,1960.1359
95472,1877.2056
95473,1667.8883
95474,1587.3971
95475,1529.0132
95476,1496.6638
95477,1496.6638
95478,1485.8181
95479,1522.3147
95480,1593.1814
95481,1695.2437
95482,1728.5544
95483,1760.0916
95484,1800.3231
95485,1839.8383
95486,1918.7251
95487,1918.7251
95488,1918.7251
95489,1928.3044
95490,1964.0779
95491,2031.8094
95492,2036.9594
95493,2015.3885
95494,2015.3885
95495,2003.8502
95496,1909.1078
95497,1749.3451
95498,1695.9979
95499,1659.8245
95500,1627.4751
95501,1627.4751
95502,1648.1686
95503,1705.1522
95504,1869.8613
95505,1971.9236
95506,2005.2341
95507,2036.7715
95508,2077.0027
95509,2116.5178
95510,2160.6526
95511,2160.6526
95512,2160.6526
95513,2160.6526
95514,2160.6526
95515,2178.8586
95516,2184.0085
95517,2162.4375
95518,2162.4375
95519,2141.7441
95520,2056.4097
95521,1820.3549
95522,1733.6715
95523,1694.554
95524,1662.2046
95525,1662.2046
95526,1682.8981
95527,1739.8817
95528,1904.5908
95529,2006.6531
95530,2028.0339
95531,2052.3406
95532,2092.5725
95533,2132.0876
95534,2176.2224
95535,2176.2224
95536,2176.2224
95537,2176.2224
95538,2176.2224
95539,2194.4285
95540,2194.4285
95541,2172.8574
95542,2172.8574
95543,2152.164
95544,2065.782
95545,1827.4497
95546,1740.7664
95547,1701.6488
95548,1669.2994
95549,1669.2994
95550,1689.9929
95551,1746.9766
95552,1911.6857
95553,2013.7479
95554,2035.1288
95555,2059.4355
95556,2099.6672
95557,2139.1824
95558,2183.3171
95559,2183.3171
95560,2183.3171
95561,2183.3171
95562,2183.3171
95563,2201.5232
95564,2201.5232
95565,2179.9521
95566,2179.9521
95567,2159.2588
95568,2072.8767
95569,1833.2683
95570,1746.585
95571,1707.4674
95572,1675.118
95573,1675.118
95574,1695.8115
95575,1752.7952
95576,1917.5043
95577,2019.5665
95578,2040.9474
95579,2065.254
95580,2105.4856
95581,2145.0007
95582,2189.1355
95583,2189.1355
95584,2189.1355
95585,2189.1355
95586,2189.1355
95587,2207.3416
95588,2207.3416
95589,2185.7705
95590,2185.7705
95591,2165.0771
95592,2078.695
95593,1830.2909
95594,1733.1361
95595,1689.3044
95596,1656.9551
95597,1656.9551
95598,1677.6486
95599,1724.6455
95600,1884.4038
95601,1986.4661
95602,2007.8469
95603,2032.1538
95604,2072.3848
95605,2111.9
95606,2156.0347
95607,2156.0347
95608,2156.0347
95609,2156.0347
95610,2156.0347
95611,2174.2407
95612,2174.2407
95613,2152.6697
95614,2152.6697
95615,2131.9763
95616,2045.5962
95617,1788.2664
95618,1670.3872
95619,1606.928
95620,1569.7329
95621,1569.7329
95622,1571.0282
95623,1597.5381
95624,1706.1907
95625,1808.2529
95626,1829.6338
95627,1853.9407
95628,1894.1722
95629,1933.6871
95630,1977.8219
95631,1977.8219
95632,1977.8219
95633,1977.8219
95634,1977.8219
95635,2010.2579
95636,2010.2579
95637,1988.6871
95638,1988.6871
95639,1973.1616
95640,1890.2313
95641,1670.5509
95642,1596.393
95643,1538.009
95644,1515.2728
95645,1515.2728
95646,1504.4271
95647,1540.9237
95648,1611.7904
95649,1713.8527
95650,1741.4244
95651,1772.9615
95652,1813.1931
95653,1852.7083
95654,1910.6886
95655,1910.6886
95656,1910.6886
95657,1920.268
95658,1956.0414
95659,2023.773
95660,2028.9229
95661,2018.6128
95662,2018.6128
95663,2007.0745
95664,1912.332
95665,1752.0077
95666,1704.9938
95667,1668.8203
95668,1646.0841
95669,1646.0841
95670,1666.7776
95671,1723.7612
95672,1888.4703
95673,1990.5326
95674,2018.1041
95675,2049.641
95676,2079.3486
95677,2118.8638
95678,2142.092
95679,2142.092
95680,2142.092
95681,2142.092
95682,2142.092
95683,2160.298
95684,2165.448
95685,2155.1377
95686,2155.1377
95687,2134.4443
95688,2049.11
95689,1823.0175
95690,1742.6674
95691,1703.5498
95692,1680.8136
95693,1680.8136
95694,1701.5071
95695,1758.4907
95696,1923.1998
95697,2025.2621
95698,2046.643
95699,2070.9495
95700,2100.6577
95701,2140.1729
95702,2163.4011
95703,2163.4011
95704,2163.4011
95705,2163.4011
95706,2163.4011
95707,2181.6072
95708,2181.6072
95709,2171.2969
95710,2171.2969
95711,2150.6035
95712,2064.2214
95713,1794.7455
95714,1714.3954
95715,1675.2778
95716,1652.5416
95717,1652.5416
95718,1673.2351
95719,1730.2188
95720,1894.9279
95721,1996.9901
95722,2018.3712
95723,2042.6779
95724,2072.3857
95725,2111.901
95726,2135.1292
95727,2135.1292
95728,2135.1292
95729,2135.1292
95730,2135.1292
95731,2153.3352
95732,2153.3352
95733,2143.025
95734,2143.025
95735,2122.3315
95736,2035.9498
95737,1784.6428
95738,1704.2927
95739,1665.1752
95740,1642.439
95741,1642.439
95742,1663.1324
95743,1720.1161
95744,1884.8252
95745,1986.8875
95746,2008.2686
95747,2032.5752
95748,2062.2834
95749,2080.1113
95750,2103.3396
95751,2103.3396
95752,2103.3396
95753,2103.3396
95754,2103.3396
95755,2121.5457
95756,2121.5457
95757,2111.2354
95758,2111.2354
95759,2090.5422
95760,2004.1602
95761,1759.1425
95762,1668.3209
95763,1624.4893
95764,1601.753
95765,1601.753
95766,1622.4465
95767,1669.4435
95768,1829.2018
95769,1931.264
95770,1952.6451
95771,1976.9518
95772,2006.6602
95773,2024.488
95774,2047.7163
95775,2047.7163
95776,2047.7163
95777,2047.7163
95778,2047.7163
95779,2065.922
95780,2065.922
95781,2055.6118
95782,2055.6118
95783,2034.9186
95784,1948.5386
95785,1717.0056
95786,1605.46
95787,1542.0007
95788,1514.4188
95789,1514.4188
95790,1515.7141
95791,1542.224
95792,1650.8763
95793,1752.9386
95794,1774.3195
95795,1798.6263
95796,1828.3347
95797,1846.1626
95798,1869.3909
95799,1869.3909
95800,1869.3909
95801,1869.3909
95802,1869.3909
95803,1901.8269
95804,1901.8269
95805,1891.5168
95806,1891.5168
95807,1875.9913
95808,1793.061
95809,1521.4482
95810,1469.7726
95811,1411.3889
95812,1397.3035
95813,1397.3035
95814,1382.4891
95815,1415.2395
95816,1486.106
95817,1588.1685
95818,1615.74
95819,1647.2773
95820,1676.9855
95821,1694.8134
95822,1734.7681
95823,1734.7681
95824,1734.7681
95825,1744.3474
95826,1763.4934
95827,1823.5826
95828,1828.7325
95829,1828.7325
95830,1828.7325
95831,1821.1628
95832,1734.063
95833,1602.905
95834,1578.3737
95835,1542.2002
95836,1528.1147
95837,1528.1147
95838,1544.8396
95839,1598.077
95840,1762.7861
95841,1864.8484
95842,1892.4199
95843,1923.9573
95844,1953.6654
95845,1971.4933
95846,1976.6959
95847,1976.6959
95848,1976.6959
95849,1976.6959
95850,1976.6959
95851,1987.2592
95852,1992.409
95853,1992.409
95854,1992.409
95855,1975.6842
95856,1897.9922
95857,1673.9148
95858,1616.0472
95859,1576.9297
95860,1562.8442
95861,1562.8442
95862,1579.5691
95863,1632.8065
95864,1797.5156
95865,1899.5779
95866,1920.9587
95867,1945.2656
95868,1974.9738
95869,1992.8016
95870,1998.0043
95871,1998.0043
95872,1998.0043
95873,1998.0043
95874,1998.0043
95875,2008.5675
95876,2008.5675
95877,2008.5675
95878,2008.5675
95879,1991.8427
95880,1913.1034
95881,1673.9148
95882,1616.0472
95883,1576.9297
95884,1562.8442
95885,1562.8442
95886,1579.5691
95887,1632.8065
95888,1797.5156
95889,1899.5779
95890,1920.9587
95891,1945.2656
95892,1974.9738
95893,1992.8016
95894,1998.0043
95895,1998.0043
95896,1998.0043
95897,1998.0043
95898,1998.0043
95899,2008.5675
95900,2008.5675
95901,2008.5675
95902,2008.5675
95903,1991.8427
95904,1913.1034
95905,1673.9148
95906,1616.0472
95907,1576.9297
95908,1562.8442
95909,1562.8442
95910,1579.5691
95911,1632.8065
95912,1797.5156
95913,1899.5779
95914,1920.9587
95915,1945.2656
95916,1974.9738
95917,1992.8016
95918,1998.0043
95919,1998.0043
95920,1998.0043
95921,1998.0043
95922,1998.0043
95923,2008.5675
95924,2008.5675
95925,2008.5675
95926,2008.5675
95927,1991.8427
95928,1913.1034
95929,1670.9374
95930,1602.5984
95931,1558.7667
95932,1544.6813
95933,1544.6813
95934,1561.4061
95935,1604.6569
95936,1764.4152
95937,1866.4774
95938,1887.8583
95939,1912.1652
95940,1941.8733
95941,1959.7012
95942,1964.9038
95943,1964.9038
95944,1964.9038
95945,1964.9038
95946,1964.9038
95947,1975.467
95948,1975.467
95949,1975.467
95950,1975.467
95951,1958.7422
95952,1872.6873
95953,1628.8003
95954,1539.7372
95955,1476.278
95956,1457.3468
95957,1457.3468
95958,1454.6735
95959,1477.4371
95960,1586.0895
95961,1688.1517
95962,1709.5326
95963,1733.8395
95964,1763.5479
95965,1781.3757
95966,1786.5784
95967,1786.5784
95968,1786.5784
95969,1786.5784
95970,1786.5784
95971,1811.3718
95972,1811.3718
95973,1811.3718
95974,1811.3718
95975,1799.815
95976,1717.2097
95977,1521.4482
95978,1469.7726
95979,1411.3889
95980,1397.3035
95981,1397.3035
95982,1382.4891
95983,1415.2395
95984,1486.106
95985,1588.1685
95986,1615.74
95987,1647.2773
95988,1676.9855
95989,1694.8134
95990,1734.7681
95991,1734.7681
95992,1734.7681
95993,1744.3474
95994,1763.4934
95995,1823.5826
95996,1828.7325
95997,1828.7325
95998,1828.7325
95999,1821.1628
96000,1726.7455
96001,1602.905
96002,1578.3737
96003,1542.2002
96004,1528.1147
96005,1528.1147
96006,1544.8396
96007,1598.077
96008,1762.7861
96009,1864.8484
96010,1892.4199
96011,1923.9573
96012,1953.6654
96013,1971.4933
96014,1976.6959
96015,1976.6959
96016,1976.6959
96017,1976.6959
96018,1976.6959
96019,1987.2592
96020,1992.409
96021,1992.409
96022,1992.409
96023,1975.6842
96024,1890.6747
96025,1654.7507
96026,1596.8832
96027,1557.7656
96028,1543.6802
96029,1543.6802
96030,1560.405
96031,1613.6425
96032,1778.3516
96033,1880.4138
96034,1901.7947
96035,1926.1016
96036,1955.8098
96037,1955.8098
96038,1961.0125
96039,1961.0125
96040,1961.0125
96041,1961.0125
96042,1961.0125
96043,1971.5757
96044,1971.5757
96045,1971.5757
96046,1971.5757
96047,1954.8508
96048,1868.7941
96049,1634.0096
96050,1584.9801
96051,1545.8625
96052,1531.7771
96053,1531.7771
96054,1548.502
96055,1601.7394
96056,1766.4485
96057,1868.5107
96058,1889.8916
96059,1914.1985
96060,1943.9067
96061,1943.9067
96062,1949.1094
96063,1949.1094
96064,1949.1094
96065,1949.1094
96066,1949.1094
96067,1959.6726
96068,1959.6726
96069,1959.6726
96070,1959.6726
96071,1942.9478
96072,1856.891
96073,1634.0096
96074,1584.9801
96075,1545.8625
96076,1531.7771
96077,1531.7771
96078,1548.502
96079,1601.7394
96080,1766.4485
96081,1868.5107
96082,1889.8916
96083,1914.1985
96084,1943.9067
96085,1943.9067
96086,1949.1094
96087,1949.1094
96088,1949.1094
96089,1949.1094
96090,1949.1094
96091,1959.6726
96092,1959.6726
96093,1959.6726
96094,1959.6726
96095,1942.9478
96096,1856.891
96097,1631.0322
96098,1571.5312
96099,1527.6996
96100,1513.6141
96101,1513.6141
96102,1530.339
96103,1573.5897
96104,1733.348
96105,1835.4103
96106,1856.7911
96107,1881.098
96108,1910.8063
96109,1910.8063
96110,1916.0089
96111,1916.0089
96112,1916.0089
96113,1916.0089
96114,1916.0089
96115,1926.5721
96116,1926.5721
96117,1926.5721
96118,1926.5721
96119,1909.8473
96120,1823.7924
96121,1595.1957
96122,1514.9705
96123,1451.5112
96124,1432.5801
96125,1432.5801
96126,1429.9067
96127,1452.6704
96128,1561.3229
96129,1663.3851
96130,1684.766
96131,1709.0729
96132,1738.7811
96133,1738.7811
96134,1743.9838
96135,1743.9838
96136,1743.9838
96137,1743.9838
96138,1743.9838
96139,1768.7772
96140,1768.7772
96141,1768.7772
96142,1768.7772
96143,1757.2203
96144,1674.6151
96145,1487.8435
96146,1445.006
96147,1386.6222
96148,1372.5367
96149,1372.5367
96150,1357.7224
96151,1390.4728
96152,1461.3394
96153,1563.4017
96154,1590.9734
96155,1622.5106
96156,1652.2189
96157,1652.2189
96158,1692.1736
96159,1692.1736
96160,1692.1736
96161,1701.7529
96162,1720.8989
96163,1780.988
96164,1786.138
96165,1786.138
96166,1786.138
96167,1778.5682
96168,1684.1509
96169,1569.3003
96170,1553.6069
96171,1517.4335
96172,1503.348
96173,1503.348
96174,1520.0729
96175,1573.3103
96176,1738.0194
96177,1840.0817
96178,1867.6532
96179,1899.1906
96180,1928.8988
96181,1928.8988
96182,1934.1014
96183,1934.1014
96184,1934.1014
96185,1934.1014
96186,1934.1014
96187,1944.6647
96188,1949.8146
96189,1949.8146
96190,1949.8146
96191,1933.0897
96192,1848.0802
96193,1634.0096
96194,1584.9801
96195,1545.8625
96196,1531.7771
96197,1531.7771
96198,1548.502
96199,1601.7394
96200,1766.4485
96201,1868.5107
96202,1889.8916
96203,1914.1985
96204,1943.9067
